province,year,effort_status,effort_status_v2,in_scope,mainland,n_visits,n_observers,n_birding_days,effort_record,cnt_visits_gap,cnt_visits_zero,cnt_observers_gap,cnt_observers_zero,cnt_days_gap,cnt_days_zero,cnt_record_gap,cnt_record_zero,cnt_visits_imp,cnt_observers_imp,cnt_days_imp,cnt_record_imp,eff_visits_gap_z,eff_observers_gap_z,eff_days_gap_z,eff_record_gap_z,eff_visits_zero_z,eff_observers_zero_z,eff_days_zero_z,eff_record_zero_z,eff_visits_imp_z,eff_observers_imp_z,eff_days_imp_z,eff_record_imp_z
Tianjin,2022,observed,observed,TRUE,TRUE,380,36,224,1003,380,380,36,36,224,224,1003,1003,380,36,224,1003,0.863970142161441,0.364333908834655,1.1056600152274,1.06042691956617,0.887944927798339,0.410846148153104,1.10472734200197,1.06299081891376,0.895991910749784,0.40318353924185,1.13061324449258,1.08994293788491
Tianjin,2023,observed,observed,TRUE,TRUE,1660,200,343,3515,1660,1660,200,200,343,343,3515,3515,1660,200,343,3515,1.58309498930259,1.452527290075,1.37983208037344,1.68523025779993,1.5737517867593,1.45353257295161,1.36045364790878,1.64516563856193,1.60554497764271,1.47863341018529,1.39884324190234,1.71081321525227
Tianjin,2024,observed,observed,TRUE,TRUE,3706,429,363,3648,3706,3706,429,429,363,363,3648,3648,3706,429,363,3648,1.97519303764882,1.94151097521894,1.41632810803911,1.70373966703636,1.94768342326175,1.9220675403913,1.39449429435554,1.66241220452054,1.99242407635948,1.96189075226,1.43454829960402,1.72920611001338
Tibet,2002,observed,observed,TRUE,TRUE,11,4,11,,11,11,4,4,11,11,,,11,4,11,,-0.824903505574102,-0.922604182047855,-0.787327850282387,,-0.722681010298509,-0.822273718271565,-0.66090400966539,,-0.770402292022338,-0.868683600929724,-0.721348332964026,
Tibet,2003,observed,observed,TRUE,TRUE,1,1,1,11,1,1,1,1,1,1,11,11,1,1,1,11,-1.70001895623155,-1.51177291970582,-1.94446013823328,-1.14641445024223,-1.5572512255115,-1.38680411816374,-1.74018670495223,-0.993284168496198,-1.63386967792605,-1.45095275804953,-1.85340236054882,-1.10300663445886
Tibet,2004,observed,observed,TRUE,TRUE,60,10,58,5,60,60,10,10,58,58,5,5,60,10,58,5,-0.0307628544385627,-0.415631436887809,0.241205580855248,-1.49195791887047,0.0346660730259302,-0.336501971967897,0.298431707875279,-1.31525220902864,0.0131680946743235,-0.367647863391276,0.284893931078982,-1.44637494906513
Tibet,2005,observed,observed,TRUE,TRUE,15,1,15,31,15,15,1,1,15,15,31,31,15,1,15,31,-0.684396350008086,-1.51177291970582,-0.601540516426688,-0.657457484502378,-0.588683733743057,-1.38680411816374,-0.487616083538102,-0.537687317573463,-0.631765331349082,-1.45095275804953,-0.539587525011779,-0.617127593226817
Tibet,2006,observed,observed,TRUE,TRUE,14,9,13,8,14,14,9,9,13,13,8,8,14,9,13,8,-0.715917688658749,-0.476915237288597,-0.687776134831122,-1.28982794735383,-0.618744647833561,-0.395222956527764,-0.568049938534995,-1.12691297888649,-0.662867110965048,-0.428213987361657,-0.623954178809749,-1.24551736108464
Tibet,2007,observed,observed,TRUE,TRUE,110,15,60,9,110,110,15,15,60,60,9,9,110,15,60,9,0.261627625010145,-0.174706085428045,0.262734501962582,-1.23730427120261,0.313509721799828,-0.105651832932342,0.31851220536143,-1.07797284073512,0.301666763921949,-0.129543917345331,0.305956260860024,-1.19332431507347
Tibet,2008,observed,observed,TRUE,TRUE,11,5,11,12,11,11,5,5,11,11,12,12,11,5,11,12,-0.824903505574102,-0.805372655276413,-0.787327850282387,-1.10651205198741,-0.722681010298509,-0.709944674895415,-0.66090400966539,-0.956104195077362,-0.770402292022338,-0.752824937837007,-0.721348332964026,-1.06335541693796
Tibet,2009,observed,observed,TRUE,TRUE,38,8,26,23,38,38,8,8,26,26,23,23,38,8,26,23,-0.249235166152653,-0.544661335606264,-0.263622770122726,-0.800870981613982,-0.173684132730725,-0.460135993370887,-0.172432780977218,-0.671316127963757,-0.202396281141902,-0.495166731192549,-0.208993391843824,-0.759638319852594
Tibet,2010,observed,observed,TRUE,TRUE,33,13,32,31,33,33,13,13,32,32,31,31,33,13,32,31,-0.316245735007472,-0.260565866929257,-0.134028064498062,-0.657457484502378,-0.237590014895983,-0.187921060213836,-0.051556953176077,-0.537687317573463,-0.26851491802978,-0.214398220382408,-0.0822073622915191,-0.617127593226817
Tibet,2011,observed,observed,TRUE,TRUE,29,11,29,30,29,29,11,11,29,29,30,30,29,11,29,30,-0.377376819917595,-0.359683710517155,-0.195580124535173,-0.673284650287268,-0.29588881724408,-0.282893913151614,-0.10896791123944,-0.552434641767357,-0.328832328772724,-0.31235532426894,-0.142425418771947,-0.632855128932024
Tibet,2012,observed,observed,TRUE,TRUE,15,5,15,36,15,15,5,5,15,15,36,36,15,5,15,36,-0.684396350008086,-0.805372655276413,-0.601540516426688,-0.58508224202709,-0.588683733743057,-0.709944674895415,-0.487616083538102,-0.470250027858985,-0.631765331349082,-0.752824937837007,-0.539587525011779,-0.545207944082194
Tibet,2013,observed,observed,TRUE,TRUE,40,14,31,49,40,40,14,14,31,31,49,49,40,14,31,49,-0.224809515003384,-0.216203917618448,-0.153900642491159,-0.434977183389853,-0.150390153723672,-0.145414275003236,-0.0700925430667273,-0.330386201767011,-0.178295743171728,-0.1705557807172,-0.101649246499432,-0.396047778495057
Tibet,2014,observed,observed,TRUE,TRUE,32,18,31,12,32,32,18,18,31,31,12,12,32,18,31,12,-0.330826257532322,-0.064207533584587,-0.153900642491159,-1.10651205198741,-0.251495002874815,0.000225800540987319,-0.0700925430667273,-0.956104195077362,-0.282901369166238,-0.0203393813059435,-0.101649246499432,-1.06335541693796
Tibet,2015,observed,observed,TRUE,TRUE,63,22,49,34,63,63,22,22,49,49,34,34,63,22,49,34,-0.00731461252577715,0.0586396902830979,0.134315061132209,-0.61278458239249,0.0570279274359031,0.117935699221879,0.198732572842425,-0.49606231793357,0.036304233035565,0.101069215118042,0.18032002486003,-0.572735901591211
Tibet,2016,observed,observed,TRUE,TRUE,72,26,44,56,72,72,26,26,44,44,56,56,72,26,44,56,0.0569487585458704,0.161738928823143,0.0662724155446568,-0.369657780022064,0.118313893059393,0.216723449897442,0.135267703104646,-0.269523351733804,0.0997122382158055,0.202961089019975,0.113752051788154,-0.331139552810679
Tibet,2017,observed,observed,TRUE,TRUE,71,23,59,14,71,71,23,23,59,59,14,14,71,23,59,14,0.0502119450833454,0.0860052342421038,0.252059749400356,-1.03517429968597,0.11188920491448,0.144156848592186,0.308555629231935,-0.889633610592972,0.0930650938813782,0.128114289299126,0.2955128597404,-0.992466727092981
Tibet,2018,observed,observed,TRUE,TRUE,170,36,91,140,170,170,36,36,91,91,140,140,170,36,91,140,0.472686409610526,0.364333908834655,0.528106439451172,0.0818505111137559,0.514789878782773,0.410846148153104,0.56603043895369,0.151179838976912,0.509916289026315,0.40318353924185,0.565576853743081,0.117526548659918
Tibet,2019,observed,observed,TRUE,TRUE,121,29,88,46,121,121,29,29,88,88,46,46,121,29,88,46,0.307778014302592,0.229485027140811,0.506696484509086,-0.465822929031131,0.35752190361541,0.281636486740565,0.546060903822332,-0.359127431697677,0.347202876866647,0.269913832850867,0.544630911801113,-0.426699353926841
Tibet,2020,observed,observed,TRUE,TRUE,271,44,112,239,271,271,44,44,112,112,239,239,271,44,112,239,0.699376871215991,0.49019634681096,0.660884038784479,0.346999574827017,0.730977476872458,0.531445168265093,0.689875021612375,0.398238551536793,0.733589428547192,0.527572039495324,0.695476794885066,0.38100653133209
Tibet,2021,observed,observed,TRUE,TRUE,635,82,235,1170,635,635,82,82,235,235,1170,1170,635,82,235,1170,1.11423166119395,0.883822732490595,1.13648532872631,1.13713128297397,1.12661150560997,0.908610565395925,1.13347878881803,1.13446186620265,1.14292236943264,0.91658878318897,1.16077048810368,1.16616445667339
Tibet,2022,observed,observed,TRUE,TRUE,225,39,109,678,225,225,39,39,109,109,678,678,225,39,109,678,0.608890354674634,0.41446265222992,0.643506995104851,0.865445105928201,0.644683318167957,0.458878566959837,0.673667071377162,0.881312048582207,0.644307316296972,0.452725239774476,0.678476359852806,0.896188511000431
Tibet,2023,observed,observed,TRUE,TRUE,1172,163,277,4453,1172,1172,163,163,277,277,4453,4453,1172,163,277,4453,1.41319857257564,1.32171772448452,1.24226174611514,1.80311810932029,1.41172689168381,1.32819330823424,1.23213877613838,1.75501034408412,1.43790993621428,1.34935571666348,1.26425443767056,1.82795897711486
Tibet,2024,observed,observed,TRUE,TRUE,2040,322,324,3202,2040,2040,322,322,324,324,3202,3202,2040,322,324,3202,1.68371749739808,1.75752946687496,1.34313955613138,1.63875076617604,1.66971232336443,1.74577992049642,1.32622972479021,1.60185730776784,1.70482816817833,1.78006379685343,1.36294594624911,1.66462630636348
Xinjiang,2002,observed,observed,TRUE,TRUE,5,2,5,,5,5,2,2,5,5,,,5,2,5,,-1.16344437431526,-1.25106160003567,-1.23496772421792,,-1.04553684088799,-1.13699543663922,-1.07842755013676,,-1.10443707421466,-1.19329455140507,-1.15928661147637,
Xinjiang,2003,observed,observed,TRUE,TRUE,5,2,5,1,5,5,2,2,5,5,1,1,5,2,5,1,-1.16344437431526,-1.25106160003567,-1.23496772421792,-2.03963135901536,-1.04553684088799,-1.13699543663922,-1.07842755013676,-1.82555947970323,-1.10443707421466,-1.19329455140507,-1.15928661147637,-1.99060085165189
Xinjiang,2004,observed,observed,TRUE,TRUE,5,3,5,21,5,5,3,3,5,5,21,21,5,3,5,21,-1.16344437431526,-1.06608397494656,-1.23496772421792,-0.844247358029202,-1.04553684088799,-0.959753356419943,-1.07842755013676,-0.711733060094606,-1.10443707421466,-1.01048314448146,-1.15928661147637,-0.802741647264767
Xinjiang,2005,observed,observed,TRUE,TRUE,11,6,10,65,11,11,6,6,10,10,65,65,11,6,10,65,-0.824903505574102,-0.706254811688515,-0.843520478513421,-0.296573917884316,-0.722681010298509,-0.614971821957637,-0.713316107991538,-0.201425789420017,-0.770402292022338,-0.654867833950475,-0.776323111363968,-0.258515744678008
Xinjiang,2006,observed,observed,TRUE,TRUE,16,3,16,117,16,16,3,3,16,16,117,117,16,3,16,117,-0.654786603748626,-1.06608397494656,-0.562388661195343,-0.00692247503702897,-0.560445845485463,-0.959753356419943,-0.451098288399574,0.0684635760515895,-0.602549700222103,-1.01048314448146,-0.501284198880807,0.0293123776377633
Xinjiang,2007,observed,observed,TRUE,TRUE,36,8,36,136,36,36,8,8,36,36,136,136,36,8,36,136,-0.274946956906148,-0.544661335606264,-0.0601409643056431,0.0675037987371465,-0.19820466282368,-0.460135993370887,0.0173591677143171,0.137811961151534,-0.227765839789443,-0.495166731192549,-0.00992160012727238,0.103270147089217
Xinjiang,2008,observed,observed,TRUE,TRUE,27,3,14,121,27,27,3,3,14,14,121,121,27,3,14,121,-0.411073713312257,-1.06608397494656,-0.643219998470703,0.00969619212916657,-0.328024489801644,-0.959753356419943,-0.526491451710814,0.0839483997844824,-0.36208070580767,-1.01048314448146,-0.580363697284295,0.0458264323195441
Xinjiang,2009,structural_zero,coverage_gap,TRUE,TRUE,0,0,0,0,,0,,0,,0,,0,24.9229627936314,3.89897948556636,17.165902124585,89.4101764183657,,,,,-1.88010705610098,-1.81385487990754,-2.1577102454236,-2.14752752023567,-0.399224107818842,-0.881654041159236,-0.459374265067957,-0.102619956179914
Xinjiang,2010,observed,observed,TRUE,TRUE,23,5,21,66,23,23,5,5,21,21,66,66,23,5,21,66,-0.486362636832947,-0.805372655276413,-0.395880604577892,-0.289077327764521,-0.399825179709029,-0.709944674895415,-0.295792567520163,-0.194440669888957,-0.436367509830014,-0.752824937837007,-0.33838483285162,-0.251066344679371
Xinjiang,2011,observed,observed,TRUE,TRUE,73,13,48,77,73,73,13,13,48,48,77,77,73,13,48,77,0.0635939118350065,-0.260565866929257,0.121267994635502,-0.213295143214273,0.1246511677658,-0.187921060213836,0.186563287410861,-0.123828883870333,0.106268942402881,-0.214398220382408,0.167555724416976,-0.17576119974493
Xinjiang,2012,observed,observed,TRUE,TRUE,62,17,50,111,62,62,17,17,50,50,111,111,62,17,50,111,-0.0150062869619808,-0.0989723908470057,0.147103752820017,-0.0329377956922604,0.0496926182664122,-0.0330852316270863,0.210660866415886,0.0442232052280869,0.0287149372304668,-0.0546971176244828,0.192831550191641,0.00346082025544486
Xinjiang,2013,observed,observed,TRUE,TRUE,44,8,32,31,44,44,8,8,32,32,31,31,44,8,32,31,-0.179343106742457,-0.544661335606264,-0.134028064498062,-0.657457484502378,-0.107030263210052,-0.460135993370887,-0.051556953176077,-0.537687317573463,-0.133434507253656,-0.495166731192549,-0.0822073622915191,-0.617127593226817
Xinjiang,2014,observed,observed,TRUE,TRUE,57,11,45,21,57,57,11,11,45,45,21,21,57,11,45,21,-0.0553938498130431,-0.359683710517155,0.080466565515642,-0.844247358029202,0.011176263658324,-0.282893913151614,0.148506898482315,-0.711733060094606,-0.011135054324167,-0.31235532426894,0.127638575230734,-0.802741647264767
Xinjiang,2015,observed,observed,TRUE,TRUE,49,11,46,303,49,49,11,11,46,46,303,303,49,11,46,303,-0.127883847436227,-0.359683710517155,0.094355441159869,0.464842654346033,-0.0579551782236803,-0.282893913151614,0.161461357791674,0.508041539721373,-0.082660187042179,-0.31235532426894,0.141226440486412,0.498107803027633
Xinjiang,2016,observed,observed,TRUE,TRUE,97,17,56,214,97,97,17,17,56,56,214,214,97,17,56,214,0.200789792124725,-0.0989723908470057,0.218934138451708,0.292162605204107,0.255490584729249,-0.0330852316270863,0.277658644470589,0.347142949214122,0.241638701926066,-0.0546971176244828,0.263105172494,0.326514753749712
Xinjiang,2017,observed,observed,TRUE,TRUE,132,29,69,77,132,132,29,29,69,69,77,77,132,29,69,77,0.349941619956077,0.229485027140811,0.351611464851621,-0.213295143214273,0.397732014656129,0.281636486740565,0.401409700362331,-0.123828883870333,0.38880527152959,0.269913832850867,0.392907013894677,-0.17576119974493
Xinjiang,2018,observed,observed,TRUE,TRUE,315,57,118,530,315,315,57,57,118,118,530,530,315,57,118,530,0.772609323351246,0.653375503673119,0.694295342206811,0.742880936624499,0.800816974384676,0.687800366342392,0.721038478017657,0.767110076868326,0.805847133471772,0.688840253595322,0.728163982858266,0.774395868205013
Xinjiang,2019,observed,observed,TRUE,TRUE,344,45,207,243,344,344,45,45,207,207,243,243,344,45,207,243,0.815492905749227,0.504328635042356,1.05492385250802,0.355239660757412,0.8417137047122,0.54498646096568,1.05740460888106,0.405916440316924,0.848159921759939,0.541538828686109,1.08097667488965,0.389194746925812
Xinjiang,2020,observed,observed,TRUE,TRUE,87,14,77,307,87,87,14,14,77,77,307,307,87,14,77,307,0.148221766774849,-0.216203917618448,0.421496644716788,0.471359268037407,0.205358104270117,-0.145414275003236,0.466593142282399,0.514113543771827,0.189770373699342,-0.1705557807172,0.461277588425053,0.504583395430031
Xinjiang,2021,observed,observed,TRUE,TRUE,496,80,182,1878,496,496,80,80,182,182,1878,1878,496,80,182,1878,0.99378528158096,0.868139193252551,0.972226915977942,1.37286932717747,1.01174556320234,0.893582893165771,0.980271360176891,1.35411618776302,1.0240791694093,0.901088909232499,1.00007200993247,1.40041855861916
Xinjiang,2022,observed,observed,TRUE,TRUE,553,63,180,2314,553,553,63,63,180,180,2314,2314,553,63,180,2314,1.04681436540448,0.716671804090471,0.965130055261019,1.47689419556748,1.0623177406972,0.748449690555259,0.973651962341057,1.4510437412634,1.07640241927486,0.751395309790802,0.993128957835959,1.50378860314066
Xinjiang,2023,observed,observed,TRUE,TRUE,1610,204,305,5750,1610,1610,204,204,305,305,5750,5750,1610,204,305,5750,1.56816683359368,1.46519751738323,1.30423604077091,1.93052388379615,1.55951527189335,1.46567294638261,1.28994356170272,1.87372359229963,1.59081552043035,1.49115526021522,1.32488557777644,1.95456274776795
Xinjiang,2024,observed,observed,TRUE,TRUE,4084,472,357,1820,4084,4084,472,472,357,357,1820,1820,4084,472,357,1820,2.02261718425196,2.00279477561973,1.40559421285802,1.35723896400613,1.99291034755743,1.98078852495117,1.38448255460668,1.33955223891147,2.03921699250027,2.02245687623038,1.42404703764983,1.38488658667904
Yunnan,2002,observed,observed,TRUE,TRUE,92,16,58,2,92,92,16,16,58,58,2,2,92,16,58,2,0.175212679776184,-0.135724864005535,0.241205580855248,-1.83750138749872,0.231098493215824,-0.0683007599521075,0.298431707875279,-1.63722024956108,0.216402029071109,-0.0910191934582289,0.284893931078982,-1.7897432636714
Yunnan,2003,observed,observed,TRUE,TRUE,73,13,55,41,73,73,13,13,55,55,41,41,73,13,55,41,0.0635939118350065,-0.260565866929257,0.207503613039937,-0.521894761432111,0.1246511677658,-0.187921060213836,0.266997142407755,-0.411373645694648,0.106268942402881,-0.214398220382408,0.251922378214946,-0.4824182209766
Yunnan,2004,observed,observed,TRUE,TRUE,22,11,20,51,22,22,11,11,20,20,51,51,22,11,20,51,-0.507149230564726,-0.359683710517155,-0.425923594751292,-0.415425114730914,-0.419648703555217,-0.282893913151614,-0.323814324190909,-0.31216811401248,-0.456877427393391,-0.31235532426894,-0.367776708249648,-0.376618787725421
Yunnan,2005,observed,observed,TRUE,TRUE,43,12,37,112,43,43,12,12,37,37,112,112,43,12,37,112,-0.190319101966306,-0.308216791341528,-0.0429184016281227,-0.028506532305272,-0.117497726319363,-0.233579279488376,0.0334230301265028,0.0483521363737273,-0.144264408492982,-0.261491118936065,0.00692770193389877,0.00786418937947141
Yunnan,2006,observed,observed,TRUE,TRUE,57,18,48,169,57,57,18,18,48,48,169,169,57,18,48,169,-0.0553938498130431,-0.064207533584587,0.121267994635502,0.1750918168521,0.011176263658324,0.000225800540987319,0.186563287410861,0.238059561011418,-0.011135054324167,-0.0203393813059435,0.167555724416976,0.210180911742404
Yunnan,2007,observed,observed,TRUE,TRUE,92,15,83,159,92,92,15,15,83,83,159,159,92,15,83,159,0.175212679776184,-0.174706085428045,0.469356153119767,0.144869603310376,0.231098493215824,-0.105651832932342,0.51123275675184,0.209899321394645,0.216402029071109,-0.129543917345331,0.508099848775047,0.180148943351599
Yunnan,2008,observed,observed,TRUE,TRUE,150,22,108,355,150,150,22,22,108,108,355,355,150,22,108,355,0.411936003778498,0.0586396902830979,0.637609165746764,0.543559501260905,0.45685411815665,0.117935699221879,0.668166036420122,0.581387764607888,0.449974490401959,0.101069215118042,0.672706352785893,0.576329136984776
Yunnan,2009,observed,observed,TRUE,TRUE,84,15,70,250,84,84,15,15,70,70,250,250,84,15,70,250,0.131280950649035,-0.174706085428045,0.360772013141655,0.369339982309677,0.189202178158446,-0.105651832932342,0.409953944915632,0.419054737848874,0.173055045219834,-0.129543917345331,0.401869027740979,0.403206308672379
Yunnan,2010,observed,observed,TRUE,TRUE,80,17,62,228,80,80,17,17,62,62,228,228,80,17,62,228,0.107738502692468,-0.0989723908470057,0.283568819264068,0.323610840579096,0.166750482393056,-0.0330852316270863,0.337944830624552,0.376445562752395,0.149825954727192,-0.0546971176244828,0.3263390408228,0.357765026315762
Yunnan,2011,observed,observed,TRUE,TRUE,88,17,77,149,88,88,17,17,77,77,149,149,88,17,77,149,0.153740596482797,-0.0989723908470057,0.421496644716788,0.112696256755034,0.210621239429743,-0.0330852316270863,0.466593142282399,0.179921068907578,0.195215746030033,-0.0546971176244828,0.461277588425053,0.148178124091702
Yunnan,2012,observed,observed,TRUE,TRUE,168,28,142,167,168,168,28,28,142,142,167,167,168,28,142,167,0.466940328834812,0.207686558913861,0.812943890421283,0.169192175824381,0.509310021392511,0.260749604598592,0.831704584427626,0.232562435370234,0.50424669041179,0.248370640027256,0.844241088537459,0.204318408235936
Yunnan,2013,observed,observed,TRUE,TRUE,226,47,147,145,226,226,47,47,147,147,145,145,226,47,147,145,0.611046699159531,0.531694179001362,0.835138783565416,0.0992220892603418,0.64673975641217,0.571207610335987,0.852406248657066,0.167366204758954,0.646434959151504,0.568583902867193,0.865954956897422,0.134788774839228
Yunnan,2014,observed,observed,TRUE,TRUE,322,49,162,104,322,322,49,49,162,162,104,104,322,49,162,104,0.783310467002017,0.557942445128627,0.89748373237767,-0.0651111422476029,0.811022320151271,0.596358205108215,0.910556751492629,0.014244952741019,0.816405841499804,0.594524783326216,0.92694871805801,-0.0285099990044515
Yunnan,2015,observed,observed,TRUE,TRUE,399,67,193,536,399,399,67,67,193,193,536,536,399,67,193,536,0.887738758787236,0.755653025512982,1.00992401442885,0.748482274751963,0.91061231354476,0.785800763535494,1.01543227172024,0.772329251950461,0.919444159534792,0.789920033677904,1.03695210789014,0.779961946591627
Yunnan,2016,observed,observed,TRUE,TRUE,583,93,257,515,583,583,93,93,257,257,515,515,583,93,257,515,1.07257136476933,0.963845924169926,1.19404474651774,0.728595894792732,1.08688138482783,0.985287282118813,1.18716572178149,0.753799661985485,1.10181658479278,0.995674846978409,1.21708243395009,0.760200748970591
